,Year,Team1,Team2,Team1Win?,Team1Wins,Team1SRS,Team1ORtg,Team1TS%,Team1eFG%,Team1OppORtg,Team1OppTS%,Team1OppeFG%,Team1Pace,Team1TRB%,Team1AST%,Team1TOV%,Team1Steal%,Team1Block%,Team2Wins,Team2SRS,Team2ORtg,Team2TS%,Team2eFG%,Team2OppORtg,Team2OppTS%,Team2OppeFG%,Team2Pace,Team2TRB%,Team2AST%,Team2TOV%,Team2Steal%,Team2Block%
29924,2015,1283,1455,0,11,-4.92,96.1,0.497,0.455,103.3,0.525,0.487,61.1,50.4,53.1,16.8,8.3,9.4,30,15.56,112.7,0.541,0.507,92,0.497,0.456,61.9,53.6,55.3,12.6,11.5,11.3
29925,2015,1456,1423,1,20,2.82,112.4,0.598,0.568,102.8,0.525,0.495,64.6,49.7,58.4,15.8,9.5,12,18,-2.53,101.9,0.519,0.486,100.1,0.519,0.475,67.9,49.7,45.4,15.5,11.1,11.6
29926,2015,1458,1321,1,36,24.61,121.1,0.585,0.548,97.2,0.503,0.477,59.5,54.7,49.7,10.7,7.3,8.2,15,6.11,103,0.536,0.504,104.8,0.514,0.484,60.5,49.5,63.3,15.8,6,11.3
29927,2015,1459,1440,1,28,2.56,106.2,0.547,0.516,95.2,0.507,0.467,62.7,51.1,56.4,15.1,10.4,7.2,11,-9.85,102.2,0.511,0.482,102.7,0.549,0.515,77.5,48.3,49.2,16,10.8,12.7
29928,2015,1344,1462,0,22,13.71,105.4,0.526,0.484,99,0.52,0.482,65.7,52.9,57.2,15.3,10.8,13.5,23,15.42,109.8,0.57,0.534,100.9,0.529,0.5,65.6,52.8,62.3,15.8,9,8.3
29929,2015,1361,1129,0,27,11.81,100.7,0.496,0.467,87.7,0.465,0.433,60.8,52.4,47.1,15.4,11.2,14.1,25,10.01,110.5,0.568,0.537,94.6,0.506,0.472,62.4,52.1,49.2,14.2,9.5,7
29930,2015,1137,1221,1,19,-3.66,105.8,0.538,0.501,106.1,0.54,0.497,64.1,51.6,55.8,14.8,6.3,7.3,14,-6.23,102.1,0.518,0.479,104.1,0.566,0.529,63.6,48.7,48.3,14.6,11.7,14.1
29931,2015,1178,1227,0,15,-2.25,102.5,0.535,0.506,102.5,0.556,0.517,68.2,49.8,52.9,16.6,11.2,10.9,10,-7.86,99.5,0.495,0.442,108,0.564,0.536,64.8,49.5,57,14.4,9.3,7.3
29932,2015,1276,1231,0,16,9.56,104.2,0.532,0.498,103,0.535,0.51,60.7,47,52,13.6,8.8,5.2,20,12.94,115.3,0.573,0.544,106.7,0.531,0.503,66.9,52.2,51.2,14.6,7.4,7.8
29933,2015,1233,1265,1,26,3.71,112.1,0.576,0.547,103.3,0.511,0.481,70.6,48.8,60.3,15,9.1,9,7,-10.55,92.1,0.509,0.468,103.5,0.532,0.496,66.4,42.9,51.8,18.5,10.5,7.8
29934,2015,1268,1234,0,28,13.32,106.1,0.562,0.512,97.3,0.483,0.455,64.7,51.1,48.1,16.7,7.4,11.9,22,15.83,107.4,0.527,0.481,96,0.489,0.456,64.5,52.9,58.7,14.4,9.9,13.1
29935,2015,1269,1247,1,17,3.59,100.7,0.518,0.473,102.3,0.519,0.487,68.3,51.5,55.6,17.4,9.8,10.3,17,4.85,96.8,0.506,0.467,95.3,0.496,0.458,64.3,49.6,53.9,17.2,9.8,9.6
29936,2015,1274,1155,1,25,12,107.3,0.54,0.499,99.5,0.501,0.476,62.5,50.6,55.6,13.8,8.7,9,16,7.73,99.1,0.496,0.46,98.3,0.491,0.456,62.8,51.5,47.9,15.7,8.6,12.9
29937,2015,1284,1145,1,18,-2.18,99.7,0.525,0.479,98.6,0.51,0.472,64.1,48.8,51,17.3,10.8,12.5,18,-0.04,101.5,0.505,0.466,97.2,0.511,0.469,64.2,50.4,61,15.5,10.4,10.1
29938,2015,1326,1353,1,24,19.68,113.2,0.567,0.542,94.7,0.497,0.464,66,51.5,55.4,14.6,11.4,14.6,10,0.23,91.3,0.469,0.436,103.5,0.526,0.498,64.9,49,49.9,17.1,8.6,10.7
29939,2015,1332,1450,1,26,11.43,109.3,0.557,0.524,102.7,0.513,0.477,68,50.9,51.2,14.7,8.3,11,13,0.14,103.2,0.538,0.496,111.8,0.552,0.524,67.6,48,61,15.3,5.7,7.8
29940,2015,1449,1333,0,16,5.57,103.3,0.524,0.493,102.2,0.504,0.47,66.2,49.6,53.9,15.1,7.4,11.9,17,5.93,97.7,0.51,0.472,94.9,0.506,0.447,62.1,48.2,56.1,16.5,12.5,13.9
29941,2015,1310,1346,0,8,-9.27,97.5,0.502,0.456,108.8,0.568,0.537,65.5,50.1,52.6,17.5,8.7,6.6,15,-1.46,102.3,0.494,0.44,99.1,0.489,0.452,66.4,57.9,58.2,16.4,5.2,14
29942,2015,1348,1350,1,23,9.31,101.3,0.527,0.491,90.1,0.483,0.437,66.5,52.2,55.3,17.6,9.8,14.9,21,8.65,104.5,0.549,0.521,96.8,0.501,0.46,61.9,45.4,56.2,14.1,10.9,8.9
29943,2015,1264,1351,0,19,-1.34,100.7,0.537,0.494,97.9,0.532,0.481,68.2,48.6,60.8,18.3,11.6,7.5,21,-1.6,100,0.514,0.494,97.6,0.521,0.475,64.6,50.3,51,16.5,10.9,8.3
29944,2015,1390,1425,1,24,12.33,108.6,0.537,0.494,101.1,0.518,0.484,65.5,53,47.9,13.8,8.3,7.4,12,2.15,95.9,0.496,0.468,101.7,0.514,0.48,68.8,48.8,50.4,17.1,9.3,10.7
29945,2015,1434,1324,1,28,6.29,108.6,0.548,0.52,92.8,0.485,0.446,63.8,55.1,52.9,16.4,9.3,14.1,16,-1.28,108.8,0.561,0.532,110.3,0.563,0.534,66.7,50.1,60.3,16,8.7,4.5
29946,2015,1106,1290,1,19,-8.97,102.9,0.515,0.487,95.3,0.5,0.469,69.8,53.5,51.6,16.4,9.1,10.6,6,-23.94,89,0.463,0.427,111.4,0.569,0.545,71,44.2,45.8,17.9,10.5,2.9
29947,2015,1108,1212,1,6,-20.75,94.6,0.47,0.43,108.9,0.553,0.523,68.2,46.4,39.4,14.3,8.7,6.7,2,-30.67,79.2,0.445,0.398,110.4,0.542,0.518,65.7,47.3,43.9,22.3,8.1,4.9
29948,2015,1105,1115,0,9,-17.15,95.6,0.489,0.451,105.7,0.526,0.499,64.5,49.5,58.2,18.3,8.8,6.1,12,-15.65,92.2,0.5,0.463,103,0.549,0.512,64.7,45,49.2,20.3,13.6,10.7
29949,2015,1131,1248,1,13,-5.63,105.7,0.56,0.523,108.3,0.557,0.526,63.7,50.7,55.1,16.9,8.8,5.8,20,-3.37,112.9,0.589,0.557,112.2,0.555,0.533,64.8,48.3,58.9,15.1,8.4,6.9
29950,2015,1175,1197,1,18,-10.78,101.3,0.519,0.485,104.2,0.518,0.485,69.2,50.7,48.4,16.6,7.2,10.3,2,-26.04,84.3,0.454,0.413,111,0.555,0.535,65.7,45.1,43,19,7.5,6.1
29951,2015,1181,1199,1,35,24.97,119.4,0.593,0.566,96.7,0.492,0.465,65.9,53.9,53.5,13.9,10.7,9,17,6.69,100.6,0.539,0.501,101.1,0.513,0.473,65.7,50.9,49.8,19,8.3,12.7
29952,2015,1224,1214,0,16,-9.89,96.4,0.519,0.475,95.1,0.496,0.451,64.8,51.2,38.8,20.9,11.5,12.6,17,-8.25,96.1,0.496,0.456,97.7,0.51,0.464,69.5,50.1,46.7,17.3,9.6,10.5
29953,2015,1394,1223,0,20,-5.58,103.5,0.54,0.495,100.1,0.52,0.476,64.2,49.5,47.3,17,10.5,8.2,12,-13.18,104,0.538,0.497,105.8,0.543,0.5,69.3,54.6,47.8,18.5,8.5,10.6
29954,2015,1238,1380,1,11,-12.36,92.8,0.463,0.429,97.1,0.535,0.486,64.9,53.2,46.2,18,9.7,8.5,18,-9.95,96.7,0.499,0.462,95.3,0.483,0.437,66.3,49.7,44.8,17,10.3,11.1
29955,2015,1249,1101,1,15,-9.75,103.5,0.539,0.503,102.8,0.55,0.514,68.8,51.8,52.3,18.9,10.8,11,10,-17.2,96.7,0.516,0.482,106.9,0.573,0.539,65.9,44.6,56.7,17.2,9.9,3.6
29956,2015,1271,1313,1,18,-6.55,103.3,0.549,0.517,102.7,0.544,0.511,65.1,51.7,59.4,19.9,11.5,4.5,20,-4.66,105.7,0.553,0.525,99.9,0.51,0.477,65.4,53.7,54,17.6,7.7,15
29957,2015,1288,1354,1,7,-16.19,92.9,0.437,0.402,107.6,0.569,0.533,65.6,47.8,46.5,13.3,8.6,8,11,-17.37,91.3,0.46,0.432,102.4,0.531,0.506,65,48,51,16.2,9.3,9
29958,2015,1270,1309,0,15,-10.05,104.4,0.501,0.474,107.1,0.54,0.511,66,49.1,51.6,13.4,10.8,12.6,11,-11.86,100.8,0.523,0.477,104.3,0.564,0.539,70,51.4,39.6,18.7,10.6,9.3
29959,2015,1235,1328,0,25,17.94,111.4,0.571,0.543,98.8,0.506,0.476,69.8,50.5,58.1,13.9,9.2,9.7,24,18.65,105.2,0.532,0.493,92.4,0.47,0.441,67.4,51.1,48.6,15.1,10,12.9
29960,2015,1124,1329,0,24,17.85,109.2,0.53,0.497,95.2,0.485,0.455,62.8,55.9,61.1,16.4,12.2,11.2,18,12.95,103.6,0.547,0.507,96.5,0.502,0.458,64.6,48.6,49.9,16.6,12.1,13.7
29961,2015,1366,1164,1,9,-18.17,88.5,0.486,0.442,104.3,0.581,0.524,66,46.6,43.8,22.1,13.2,6.9,8,-17.84,97.3,0.507,0.475,112.1,0.571,0.538,73.6,42.8,51.5,16.1,9.1,7.6
29962,2015,1372,1322,1,29,8.61,115.2,0.594,0.557,94.4,0.532,0.485,68,54.2,65.4,17.5,11.2,10,19,-5.48,111.8,0.562,0.525,110.5,0.562,0.532,75.1,46.2,53.8,14.1,10.1,10.3
29963,2015,1373,1389,0,11,-6.93,103.9,0.52,0.475,109.9,0.567,0.514,66.9,49,54.9,15.7,11.2,10.4,16,-2.95,98.3,0.508,0.469,96.7,0.508,0.452,61.4,50.1,49.3,16.8,10.1,9.6
29964,2015,1205,1421,0,20,-5.24,107.8,0.547,0.519,106.8,0.548,0.525,68.4,49.9,62.2,15.2,9.6,5.7,15,-7.19,104.5,0.542,0.505,101.7,0.521,0.481,69,50.5,54.2,17.4,10.6,12.6
29965,2015,1210,1439,0,12,7.16,97.4,0.475,0.444,99.4,0.525,0.492,63.9,55.2,49.3,16,8.8,9.4,11,1.29,101.2,0.536,0.515,107.5,0.535,0.508,64.1,45.2,50.7,16.1,6.8,8.6
29966,2015,1245,1103,0,23,2.04,104.9,0.524,0.494,99.9,0.501,0.457,62.1,50.9,46.2,15.1,8,10.2,21,3.65,104.8,0.523,0.498,96.9,0.498,0.455,64.7,50.5,52.8,15.6,10.1,12.1
29967,2015,1104,1280,1,19,10.52,105.4,0.548,0.505,100.8,0.513,0.471,63.1,49.7,46.1,16.4,10.1,11.1,13,2.53,96.4,0.52,0.472,99.1,0.506,0.478,64.1,51.9,41.6,19.9,10,8.4
29968,2015,1127,1107,0,6,-13.45,90.7,0.488,0.45,104.4,0.547,0.519,63.4,46.9,43.9,18.6,9.1,7.8,24,-0.34,106.4,0.546,0.499,98.5,0.527,0.496,61.2,53.5,47.9,16.2,9.2,5.5
29969,2015,1120,1116,0,15,3.27,99,0.514,0.471,105.1,0.558,0.523,67.9,46,49.5,16.4,9.9,7,27,14.07,109.6,0.539,0.5,99.3,0.525,0.483,70.1,50.2,59.2,14.3,10.9,12
29970,2015,1444,1132,0,20,0.25,107.7,0.556,0.52,105.6,0.551,0.516,64.8,50.4,51.8,15.8,9.9,7.1,21,2.93,103.9,0.527,0.491,98.2,0.51,0.475,63.8,51,52.2,15.6,10.4,11.2
29971,2015,1325,1141,0,10,-4.15,100.1,0.531,0.498,106.9,0.529,0.493,67.2,48.3,46.9,16.7,7.6,11,23,5.56,117,0.587,0.556,102.2,0.536,0.508,66.6,50,52.7,13.2,10.6,7.5
29972,2015,1307,1161,0,15,2.8,99,0.512,0.479,96.1,0.504,0.467,61.9,53.7,58,17.3,9.2,14.9,27,8.12,110.1,0.539,0.505,97.8,0.514,0.487,65.3,54.3,59.6,13.7,8.5,9.8
29973,2015,1173,1387,1,27,10.98,105.1,0.565,0.53,94.4,0.503,0.472,64.2,48.6,60.5,16.1,10.8,7.2,11,-5.38,93,0.502,0.465,103.3,0.547,0.513,63.7,47.2,60,18.9,8.3,6.7
29974,2015,1406,1180,0,12,-7.02,101.6,0.496,0.451,103.9,0.515,0.469,61.6,56.2,42.1,17.1,5.6,11.4,11,-5.71,96.5,0.493,0.447,104.3,0.53,0.499,61.4,47.7,51.6,14.7,8.4,10.1
29975,2015,1185,1275,1,21,1.96,102.9,0.517,0.469,94.5,0.492,0.449,66.7,49.4,46,14.9,12.9,13.5,13,-3.75,99.8,0.535,0.496,104.7,0.561,0.528,65.4,48.1,50.7,17.2,11.5,6.5
29976,2015,1187,1272,1,14,-2.84,101.2,0.518,0.488,104.1,0.53,0.501,63.1,47.6,59.1,15.6,10,5.7,18,7.15,101.8,0.513,0.484,95.4,0.488,0.444,65.6,53,57.4,16.9,10.6,17.2
29977,2015,1283,1191,0,11,-4.92,96.1,0.497,0.455,103.3,0.525,0.487,61.1,50.4,53.1,16.8,8.3,9.4,24,3.36,106.1,0.571,0.526,98.2,0.523,0.49,66.1,50.8,63.8,16.9,8.7,9.9
29978,2015,1371,1207,0,16,7.95,102.7,0.514,0.482,102.1,0.51,0.478,66,50.5,52.2,15.7,9,10.7,22,15.48,108.1,0.552,0.513,99.5,0.519,0.471,64.6,52.2,53.4,16.4,11.6,14.1
29979,2015,1230,1311,1,18,-6.15,111.1,0.574,0.531,105.4,0.54,0.503,69.6,48.2,49.4,14.1,11.1,10.5,10,-15.84,94.2,0.519,0.489,105.8,0.544,0.494,68.4,49,55.4,21.3,10,11.2
29980,2015,1193,1233,0,7,-8.63,93.9,0.497,0.452,103.9,0.521,0.483,62.1,46.7,52.8,17.6,7.8,9.1,26,3.71,112.1,0.576,0.547,103.3,0.511,0.481,70.6,48.8,60.3,15,9.1,9
29981,2015,1241,1174,1,19,-2.65,104.2,0.556,0.519,106,0.534,0.502,64.2,49.4,56,17.8,10,6.9,10,-7.76,99.1,0.509,0.471,108.2,0.532,0.5,65.7,48.7,55.7,15.9,6.4,9.8
29982,2015,1403,1242,0,13,3.77,95.9,0.497,0.457,101.3,0.525,0.492,63,50.7,54.6,18.4,9.2,12.7,27,18.47,106.3,0.539,0.494,96.8,0.482,0.446,66.7,52.6,54.7,16.3,9.8,12.3
29983,2015,1261,1246,0,22,11.39,103.1,0.533,0.503,95,0.477,0.447,69.6,51.5,57.8,17.3,10.2,14,38,28.72,115.5,0.558,0.515,84.4,0.435,0.396,63.8,54.9,55,13.6,10.1,18.2
29984,2015,1251,1144,1,8,-16.01,95.4,0.52,0.479,103.7,0.526,0.49,66.7,51.3,49.9,21,8.2,8.3,10,-11.13,100.6,0.528,0.505,104.5,0.552,0.511,63.3,48.4,59.4,17.2,11.1,8.3
29985,2015,1321,1277,0,15,6.11,103,0.536,0.504,104.8,0.514,0.484,60.5,49.5,63.3,15.8,6,11.3,27,17.46,109.7,0.55,0.532,98.2,0.498,0.449,63,53.9,63.7,14.9,8,12.6
29986,2015,1123,1296,0,7,-5.06,99.9,0.531,0.497,105.5,0.554,0.519,64,50.2,57.2,18.7,8.1,6.8,14,-1.79,101.4,0.521,0.477,102.3,0.548,0.513,64,52.7,44.5,18.4,11.6,8.4
29987,2015,1306,1216,1,19,-3.76,102,0.534,0.504,93.7,0.497,0.454,64.5,53.4,49,16.4,7.9,6.2,14,-8.58,96.5,0.51,0.478,99.9,0.535,0.5,63.4,47.2,56.1,16.6,9.7,4.9
29988,2015,1155,1323,0,16,7.73,99.1,0.496,0.46,98.3,0.491,0.456,62.8,51.5,47.9,15.7,8.6,12.9,32,19.23,120.4,0.612,0.583,101.5,0.506,0.479,63.7,49.8,54.9,12.9,10.4,9.1
29989,2015,1368,1146,1,9,-10.97,98.7,0.537,0.511,104.9,0.542,0.505,68.4,48.8,48.2,19.5,8.8,9.5,2,-22.84,91.6,0.524,0.488,115.3,0.58,0.55,71.3,45.8,55.9,22.6,8.8,9.4
29990,2015,1281,1376,0,9,1.13,94.7,0.494,0.461,106.3,0.533,0.49,63.4,48.2,50.2,17.5,8.8,8.3,17,10.55,99.6,0.502,0.454,94.9,0.498,0.445,65.3,51.6,59.5,16.5,9.7,12.3
29991,2015,1153,1396,0,23,10.72,102.8,0.527,0.495,92.4,0.468,0.441,59.6,53.5,51.8,17.7,10.8,15.4,26,8.2,100.7,0.485,0.442,93.6,0.479,0.445,65.1,50.8,54.9,12.3,10.5,12
29992,2015,1138,1405,0,23,7.93,108.5,0.533,0.487,99.3,0.515,0.485,68.7,52,51.7,14.1,10.9,11.3,20,4.86,111.1,0.565,0.523,104.8,0.528,0.497,67.2,52.8,50.1,15.6,7.6,9
29993,2015,1201,1424,0,15,-2.23,100.1,0.52,0.481,101.9,0.532,0.492,64.3,47.6,46.3,15.1,12,10.4,18,5.41,103.5,0.535,0.51,97.8,0.478,0.447,65.1,49,56.1,15.2,8.4,16.4
29994,2015,1305,1429,0,9,-6.03,94.4,0.467,0.414,103.8,0.507,0.471,63.8,54,46.8,17.8,8.5,11.4,18,2.92,104.4,0.552,0.525,99.8,0.486,0.457,63,45.8,61.7,14.7,7.5,12.4
29995,2015,1454,1324,1,14,-4.85,100.1,0.532,0.489,105.9,0.538,0.506,65.4,49.4,58.9,17.2,8,6.9,16,-1.28,108.8,0.561,0.532,110.3,0.563,0.534,66.7,50.1,60.3,16,8.7,4.5
29996,2015,1304,1458,0,13,5.9,94.7,0.503,0.462,97.3,0.508,0.468,63.8,48.5,47.4,17.1,9.5,9,36,24.61,121.1,0.585,0.548,97.2,0.503,0.477,59.5,54.7,49.7,10.7,7.3,8.2
29997,2015,1462,1266,1,23,15.42,109.8,0.57,0.534,100.9,0.529,0.5,65.6,52.8,62.3,15.8,9,8.3,13,7.08,100,0.524,0.498,102.9,0.525,0.492,64.6,46.6,64.6,16.8,11.6,9.8
29998,2015,1129,1102,1,25,10.01,110.5,0.568,0.537,94.6,0.506,0.472,62.4,52.1,49.2,14.2,9.5,7,14,-1.85,107.1,0.567,0.548,106,0.551,0.522,61.1,49.4,65.1,16.9,10.3,7.4
29999,2015,1137,1298,1,19,-3.66,105.8,0.538,0.501,106.1,0.54,0.497,64.1,51.6,55.8,14.8,6.3,7.3,13,-7.87,99.1,0.519,0.491,104.6,0.558,0.527,61.5,49.6,58.8,17.2,9.5,10.9
30000,2015,1157,1149,0,24,-1.02,110,0.537,0.5,95.7,0.499,0.461,65.2,55.7,46.1,15,10.8,10.2,19,-4.48,108.8,0.53,0.499,101.8,0.542,0.509,66.5,52.3,51.1,14.2,10.2,6.8
30001,2015,1131,1159,0,13,-5.63,105.7,0.56,0.523,108.3,0.557,0.526,63.7,50.7,55.1,16.9,8.8,5.8,16,-2.91,107.1,0.58,0.56,104.5,0.531,0.503,60.5,49.3,55.5,16.8,8.4,7.6
30002,2015,1172,1206,1,24,11.97,117.1,0.578,0.556,102.9,0.518,0.492,67.2,50.3,60.9,12.2,7.9,7.5,9,-1.43,97.7,0.503,0.465,105.1,0.539,0.494,65.1,52.2,44.5,18.3,9.2,11.3
30003,2015,1133,1179,0,9,-4.3,91.9,0.469,0.429,98.9,0.535,0.496,61.1,50.5,48.2,17.3,11.1,9.6,9,-6.04,100.2,0.567,0.528,112.4,0.571,0.547,58.9,47.1,58.1,20.1,7.5,6
30004,2015,1203,1182,0,22,8.07,105,0.524,0.489,96.7,0.49,0.459,63.4,52.7,49.3,15.8,8.8,10.6,12,-2.93,105.9,0.537,0.518,110.2,0.539,0.511,67.2,50,58,15.6,7.6,9.4
30005,2015,1287,1184,0,17,-0.66,105.5,0.537,0.499,98.3,0.541,0.489,67,53.4,58,17,12.1,9.9,21,-0.03,108.9,0.584,0.549,96.4,0.553,0.527,65.5,44.3,60.5,15.6,14.7,10.1
30006,2015,1208,1401,1,21,12.42,102.8,0.53,0.485,97,0.485,0.444,64.8,53,55,16.5,8.4,12.4,21,10.73,104.6,0.533,0.504,97.1,0.506,0.468,64.3,53.4,60.2,16.3,8.7,9.7
30007,2015,1219,1457,1,23,-2.47,110.4,0.567,0.531,102.3,0.535,0.504,63.7,50.3,56.5,15,9.4,8.5,19,-3.9,107.6,0.555,0.518,98.6,0.504,0.463,67.4,49.6,47.8,15.4,10.2,11.6
30008,2015,1221,1119,1,14,-6.23,102.1,0.518,0.479,104.1,0.566,0.529,63.6,48.7,48.3,14.6,11.7,14.1,15,-6.5,103.2,0.532,0.505,103.2,0.54,0.509,69,49.3,56.1,16.3,9.2,8.8
30009,2015,1237,1236,0,10,-8.28,92.3,0.502,0.465,102,0.551,0.513,64,50.8,50.3,20.4,10.7,6,16,-3.13,107.1,0.569,0.539,102.6,0.534,0.506,65.4,50.3,58.9,16,8.8,8.1
30010,2015,1125,1240,0,22,0.35,109.9,0.589,0.567,104.5,0.543,0.515,67.5,50.3,58.7,17.8,9.4,5.5,12,-12.65,95.3,0.483,0.434,104.5,0.532,0.5,64.8,47.3,57.3,15.8,9.4,11
30011,2015,1247,1433,1,17,4.85,96.8,0.506,0.467,95.3,0.496,0.458,64.3,49.6,53.9,17.2,9.8,9.6,26,12.79,106.5,0.518,0.487,96.7,0.53,0.495,66.4,49.2,50.9,13.2,14,12.5
30012,2015,1338,1257,0,19,8.45,108.4,0.524,0.491,106.1,0.54,0.503,61.2,51.5,67.2,13.4,8,7.9,27,18.12,104.5,0.512,0.477,90.7,0.475,0.44,65.6,51.8,47.7,14.4,11.9,14.4
30013,2015,1259,1248,1,11,-10.75,92.2,0.47,0.428,103.7,0.536,0.497,62.3,50.9,47.8,17.1,8.7,9,20,-3.37,112.9,0.589,0.557,112.2,0.555,0.533,64.8,48.3,58.9,15.1,8.4,6.9
30014,2015,1356,1260,0,12,-3.48,96.7,0.506,0.461,100.4,0.553,0.512,61.7,51.4,40.2,17.9,10.9,7.2,24,2.35,103.7,0.563,0.537,99.7,0.519,0.492,60.4,49,58.1,18.4,10.7,7.1
30015,2015,1268,1231,1,28,13.32,106.1,0.562,0.512,97.3,0.483,0.455,64.7,51.1,48.1,16.7,7.4,11.9,20,12.94,115.3,0.573,0.544,106.7,0.531,0.503,66.9,52.2,51.2,14.6,7.4,7.8
30016,2015,1382,1269,0,18,3.93,102.5,0.513,0.471,98.6,0.515,0.484,65.1,52.9,52.3,15.9,10.1,13.5,17,3.59,100.7,0.518,0.473,102.3,0.519,0.487,68.3,51.5,55.6,17.4,9.8,10.3
30017,2015,1229,1320,0,22,7.96,105.2,0.526,0.489,95.7,0.509,0.468,64.1,53.1,48.2,16.5,11.2,12.7,31,12.54,111.9,0.593,0.559,93.8,0.489,0.456,57.4,51.9,53.2,15.9,10.2,7.8
30018,2015,1326,1336,1,24,19.68,113.2,0.567,0.542,94.7,0.497,0.464,66,51.5,55.4,14.6,11.4,14.6,18,7.77,100.1,0.516,0.48,99.1,0.5,0.453,65.8,49.7,42.3,15.8,9.1,11
30019,2015,1425,1332,0,12,2.15,95.9,0.496,0.468,101.7,0.514,0.48,68.8,48.8,50.4,17.1,9.3,10.7,26,11.43,109.3,0.557,0.524,102.7,0.513,0.477,68,50.9,51.2,14.7,8.3,11
30020,2015,1255,1347,0,11,-12.96,98.9,0.531,0.498,106.6,0.556,0.522,67.7,45.7,49.1,18.4,11.6,9.1,22,-3.89,108.5,0.544,0.513,100.8,0.513,0.476,66.1,52.1,50.4,15.2,10.6,10.9
30021,2015,1350,1200,1,21,8.65,104.5,0.549,0.521,96.8,0.501,0.46,61.9,45.4,56.2,14.1,10.9,8.9,10,-2.15,97.6,0.509,0.47,103.9,0.539,0.505,66.3,52.2,54.9,18.6,10.1,11.3
30022,2015,1461,1361,0,25,3.81,103.1,0.56,0.526,94.6,0.495,0.465,58.3,49.9,67.1,16.9,9.2,8.9,27,11.81,100.7,0.496,0.467,87.7,0.465,0.433,60.8,52.4,47.1,15.4,11.2,14.1
30023,2015,1385,1177,1,21,11.85,104.6,0.529,0.494,100,0.496,0.466,67.6,47.4,48.9,13.7,11,16.8,12,3.3,102.7,0.544,0.507,108.9,0.557,0.508,67.3,45.9,52.2,17.3,9.8,10.3
30024,2015,1386,1348,1,13,-0.23,94.7,0.481,0.453,99.1,0.511,0.483,64.1,50.1,57.3,16.3,10.2,11.9,23,9.31,101.3,0.527,0.491,90.1,0.483,0.437,66.5,52.2,55.3,17.6,9.8,14.9
30025,2015,1420,1392,0,4,-16.17,86.7,0.496,0.463,103.8,0.542,0.512,64.4,46.5,57.2,21.6,10.2,8.6,23,-0.03,102.6,0.496,0.465,94.1,0.493,0.457,63.6,55.8,50.3,15.3,8.1,12.3
30026,2015,1130,1393,0,13,6.32,101.4,0.541,0.507,104,0.537,0.494,63.9,48,56.7,16.7,8.8,7.5,18,11.91,101.6,0.505,0.474,95.2,0.499,0.464,66.1,51.1,61.3,15.1,12.5,14.6
30027,2015,1435,1397,0,21,11.89,109.8,0.578,0.544,100,0.499,0.462,63.5,51.4,64.6,17.5,7.5,14.3,16,7.23,103,0.515,0.482,104.5,0.555,0.519,61.2,51.1,48.3,16.4,12.6,12.4
30028,2015,1400,1395,1,20,16.16,105.9,0.531,0.491,94.7,0.46,0.421,62.9,56,55.5,16.8,5.9,20,18,11.1,104.6,0.509,0.479,95.7,0.491,0.441,64.7,51.9,55,15.2,9.6,13.6
30029,2015,1416,1378,1,12,-5.73,100.7,0.523,0.497,109.5,0.527,0.51,64,47.5,52.4,17.1,7.9,10.2,9,-4.96,94.5,0.496,0.473,105,0.523,0.485,64.4,48.8,48.6,18,8.8,13.5
30030,2015,1333,1417,0,17,5.93,97.7,0.51,0.472,94.9,0.506,0.447,62.1,48.2,56.1,16.5,12.5,13.9,22,12.07,106.1,0.527,0.496,100.5,0.518,0.485,67.3,52.6,53.5,14.9,9.8,11
30031,2015,1423,1158,1,18,-2.53,101.9,0.519,0.486,100.1,0.519,0.475,67.9,49.7,45.4,15.5,11.1,11.6,9,-7.23,94.2,0.491,0.459,103.8,0.525,0.481,61.7,47.4,46.2,16.8,8.9,8.5
30032,2015,1436,1262,1,20,1.21,103.5,0.558,0.524,91.4,0.481,0.431,64.3,51.2,55.7,17.8,9.8,14,12,-11.21,93.9,0.517,0.487,101.7,0.559,0.534,64.5,45.1,53,18.2,10.6,3.1
30033,2015,1437,1344,1,33,23.13,116.9,0.589,0.553,93.1,0.488,0.455,65,51.5,62.2,14,11.8,11,22,13.71,105.4,0.526,0.484,99,0.52,0.482,65.7,52.9,57.2,15.3,10.8,13.5
30034,2015,1301,1438,0,22,14.11,108,0.526,0.493,101.2,0.495,0.455,64.5,52.3,46.4,13.5,5.9,13.1,30,21.73,110.8,0.543,0.506,87.2,0.454,0.423,58.6,56,53.5,13.4,9.3,13.3
30035,2015,1448,1274,1,13,4.62,99.5,0.51,0.478,103.9,0.539,0.509,68.6,52.2,59.2,16.5,9.4,10.3,25,12,107.3,0.54,0.499,99.5,0.501,0.476,62.5,50.6,55.6,13.8,8.7,9
30036,2015,1452,1243,1,25,15.12,104.9,0.499,0.461,96.5,0.569,0.527,68.7,52.1,56.7,15.1,15.5,8.7,15,8.48,99.5,0.519,0.477,100.8,0.53,0.497,63.1,51.2,60.4,17.9,9.6,6.7
30037,2015,1453,1464,1,24,5.7,104.6,0.525,0.498,93.2,0.494,0.455,65,51.9,56,15.4,11.4,13.5,11,-7.63,104,0.533,0.499,108.8,0.55,0.518,68.2,47.4,55.8,14.9,8.7,5.6
